"airp_id","photo_year","film_roll","scale_n","focal_length","flying_height","elev","set"
1062290,1990,"bcb90057",15000,305,5639,1189.2,"random"
1063222,1990,"bcb90099",15000,305,5486,955.6,"random"
1063568,1990,"bcb90100",15000,305,5486,1161.3,"random"
1064836,1990,"bcb90039",15000,305,6096,764,"random"
1065019,1990,"bcb90040",15000,305,5791,961.4,"random"
1065362,1990,"bcb90041",15000,305,6096,1165.6,"random"
1066477,1990,"bcb90066",15000,305,6096,992.4,"random"
1067770,1990,"bcb90072",15000,305,6096,1496.1,"random"
1068604,1990,"bcb90079",15000,305,5334,667.5,"random"
1069649,1990,"bcb90012",15000,305,5944,1272.9,"random"
1069972,1990,"bcb90081",15000,305,5944,1041.9,"random"
1070284,1990,"bcb90082",15000,305,6248,1260.2,"random"
1070325,1990,"bcb90082",15000,305,6248,1390.3,"random"
1070829,1990,"bcb90035",15000,305,5486,776.8,"random"
1071618,1990,"bcb90076",15000,305,5639,973.5,"random"
1071970,1990,"bcb90078",15000,305,5639,885.6,"random"
1072006,1990,"bcb90078",15000,305,5639,898.5,"random"
1072999,1990,"bcb90086",15000,305,5486,896.9,"random"
1073449,1990,"bcb90088",15000,305,5486,876.3,"random"
1074003,1990,"bcb90090",15000,305,6096,693.7,"random"
1075663,1990,"bcb90096",15000,305,5944,1535.6,"random"
1075985,1990,"bcb90116",15000,305,6096,997.1,"random"
1076745,1990,"bcb90121",15000,305,5639,1328,"random"
1078031,1990,"bcb90130",40000,153,7772,1808.8,"random"
1078508,1990,"bcb90062",15000,305,5639,1262,"random"
1078976,1990,"bcb90064",15000,305,5639,1012.8,"random"
1079882,1990,"bcb90098",15000,305,5639,999.3,"random"
1081025,1990,"bcb90019",15000,305,6096,682.6,"random"
1081697,1990,"bcb90051",15000,305,6401,1710,"random"
1082379,1990,"bcb90103",15000,305,5791,665.9,"random"
1082389,1990,"bcb90103",15000,305,5791,1381.5,"random"
1082897,1990,"bcb90105",15000,305,6401,1715.4,"random"
1082999,1990,"bcb90105",15000,305,6401,1953.1,"random"
1083973,1990,"bcb90113",15000,305,6706,1982.3,"random"
1084839,1990,"bcb90022",15000,305,5486,264.5,"random"
1086608,1990,"bcb90107",25000,305,7925,161.4,"random"
1086948,1990,"bcb90016",5000,153,884,112.3,"random"
1087369,1990,"bcb90026",10000,305,3383,756.9,"random"
1087939,1990,"bcb90029",5000,305,1890,426,"random"
1088686,1990,"bcb90032",5000,305,1890,425,"random"
1088707,1990,"bcb90032",5000,305,1890,406,"random"
1089269,1990,"bcb90148",5000,153,1524,716.2,"random"
1089303,1990,"bcb90148",5000,153,1524,637.3,"random"
1091199,1990,"bcc90006",10000,305,4420,971.6,"random"
1091476,1990,"bcc90085",15000,305,5593,702.8,"random"
1091505,1990,"bcc90088",15000,305,5593,965.5,"random"
1091664,1990,"bcc90088",15000,305,5593,1459.4,"random"
1091790,1990,"bcc90089",15000,305,5883,1414.3,"random"
1092962,1990,"bcc90044",10000,305,3505,643.6,"random"
1093347,1990,"bcc90066",10000,305,3658,409,"random"
1095788,1990,"bcc90048",10000,305,3810,0.1,"random"
1095881,1990,"bcc90016",10000,305,3353,320.3,"random"
1096599,1990,"bcc90018",10000,305,3353,509.3,"random"
1096606,1990,"bcc90019",10000,305,3353,492.3,"random"
1098323,1990,"bcc90033",15000,305,6096,1362.6,"random"
1098604,1990,"bcc90058",15000,305,6401,2022.5,"random"
1099913,1990,"bcc90063",15000,305,6096,1612.1,"random"
1100029,1990,"bcc90064",15000,305,6096,988.6,"random"
1101175,1990,"bcc90095",10000,305,4724,1191.5,"random"
1101550,1990,"bcc90035",15000,305,6096,1311.9,"random"
1101931,1990,"bcc90055",15000,305,6096,1201.9,"random"
1102285,1990,"bcc90080",15000,305,6401,1173.1,"random"
1102465,1990,"bcc90080",15000,305,6309,609.7,"random"
1102807,1990,"bcc90081",15000,305,6279,1024.9,"random"
1102964,1990,"bcc90082",15000,305,5669,1461,"random"
1104879,1990,"bcc90031",5000,305,1981,842.9,"random"
1105980,1990,"bcc90093",10000,305,4328,1268,"random"
1107128,1979,"bc79011",8000,305,2499,11.6,"random"
1107421,1979,"bc79032",5000,305,1676,11.5,"random"
1108211,1979,"bc79067",50000,305,4968,614.5,"random"
1109345,1979,"bc79164",20000,153,3810,1584.7,"random"
1109507,1979,"bc79173",20000,153,3353,411.5,"random"
1109559,1979,"bc79178",20000,153,3353,521.6,"random"
1109800,1979,"bc79041",15840,305,6200,1561.2,"random"
1111795,1978,"bc79025",20000,305,7772,2177.5,"random"
1112272,1979,"bc79030",20000,305,7468,946,"random"
1112508,1979,"bc79031",20000,305,7468,1726.7,"random"
1112791,1979,"bc79045",20000,305,7468,1393.1,"random"
1113193,1979,"bc79049",20000,305,7315,1385.8,"random"
1114569,1979,"bc79046",20000,305,7315,896.1,"random"
1114824,1979,"bc79074",20000,305,7925,704.3,"random"
1114854,1979,"bc79074",20000,305,7925,2274.4,"random"
1115560,1979,"bc79093",20000,305,7468,789.5,"random"
1115816,1979,"bc79143",20000,305,6553,1061.4,"random"
1115825,1979,"bc79143",20000,305,6553,543.4,"random"
1116898,1979,"bc79180",20000,305,6553,962.5,"random"
1117348,1979,"bc79203",20000,305,6553,15.6,"random"
1117776,1979,"bc79210",20000,305,6553,548.7,"random"
1117995,1979,"bc79043",40000,153,7315,1267.6,"random"
1121423,1979,"bc79094",20000,305,7620,1459.9,"random"
1122853,1979,"bc79137",20000,305,7010,76.2,"random"
1123415,1979,"bc79129",15840,305,5895,1149.2,"random"
1123947,1979,"bc79174",15840,305,6504,1577.3,"random"
1124634,1979,"bc79153",15840,305,5590,749.1,"random"
1125443,1979,"bc79189",15840,305,5590,877,"random"
1125994,1979,"bc79057",10000,305,4115,1536.1,"random"
1126321,1979,"bc79112",16000,305,5593,460.8,"random"
1126462,1979,"bc79113",16000,305,5593,425.9,"random"
1128619,1979,"bc79165",16000,305,5590,564.2,"random"
1128895,1979,"bc79170",16000,305,5590,774.2,"random"
1129413,1979,"bc79171",16000,305,5590,905.6,"random"
1129633,1979,"bc79176",16000,305,5590,1055.9,"random"
1130282,1979,"bc79077",10000,153,1615,31.6,"random"
1131133,1979,"bc79016",10000,153,2347,1309.6,"random"
1131821,1979,"bc79130",20000,153,3566,769.7,"random"
1132488,1979,"bc79179",10000,153,2134,650.7,"random"
1132899,1979,"bc79187",10000,153,1844,855.1,"random"
1133276,1979,"bc79163",20000,153,3810,1437.7,"random"
1133922,1979,"bc79017",5000,153,1128,408.1,"random"
1134951,1979,"bc79179",31680,153,6504,777.1,"random"
1134999,1979,"bc79179",31680,153,6504,1245.7,"random"
1135495,1979,"bc79159",40000,153,7468,1515.5,"random"
1137110,1979,"bc79032",10000,305,3200,0.4,"random"
1137455,1979,"bc79209",10000,305,3200,51,"random"
1138573,1979,"bc79114",10000,153,2438,873.9,"random"
1138868,1979,"bc79115",10000,153,2438,665.4,"random"
1139663,1979,"bc79186",10000,153,2134,700.7,"random"
1141685,1979,"bc79097",20000,305,8382,737.9,"random"
1143448,1979,"bc79194",20000,305,7010,46.4,"random"
1143628,1979,"bc79194",20000,305,7010,842.2,"random"
1144406,1979,"bc79205",50000,153,7620,76.9,"random"
1145477,1979,"bcc206",20000,305,6858,63.4,"random"
1145836,1979,"bcc205",5000,305,2438,707.4,"random"
1146143,1979,"bcc215",5000,305,1554,184.8,"random"
1146471,1979,"bcc216",5000,305,1554,-0.9,"random"
1146881,1979,"bcc232",10000,305,4572,1132.8,"random"
1147112,1979,"bcc224",10000,305,4115,1308,"random"
1148481,1979,"bcc198",12000,305,3673,2.3,"random"
1148625,1979,"bcc199",12000,305,3673,3.8,"random"
1149639,1979,"bcc218",5000,305,1867,346,"random"
1149989,1979,"bcc214",3000,305,1250,379.7,"random"
1150929,1979,"bc79147",25000,305,8534,713.6,"random"
1152117,1979,"bc79108",20000,305,6858,238.6,"random"
1152997,1979,"bc79148",20000,305,7468,902.2,"random"
1155406,1979,"bc79037",10000,153,2896,1405.7,"random"
1155967,1978,"bc78041",5000,305,2743,1294.5,"random"
1156403,1978,"bc78005",5000,153,884,24.5,"random"
