"file","year","nc","nr","bands_src","threshold","frac_total","frac_interior"
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,8,0.026417,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,12,0.027199,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,16,0.027578,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,20,0.027858,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,24,0.028087,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,32,0.028644,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,48,0.031514,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,64,0.054339,0.003303
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,0,0.003322,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,4,0.023351,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,8,0.026112,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,12,0.027035,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,16,0.027502,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,20,0.027854,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,24,0.028133,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,32,0.028684,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,48,0.031001,0
"bc81035_016_12n_thumb.jpg","1981",1250,1249,1,64,0.057474,0.00383
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,0,0.00386,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,4,0.023864,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,8,0.026326,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,12,0.027112,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,16,0.027396,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,20,0.027637,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,24,0.027813,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,32,0.028196,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,48,0.029101,0
"bc81035_017_12n_thumb.jpg","1981",1250,1250,1,64,0.030573,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,0,0.002306,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,4,0.020948,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,8,0.02298,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,12,0.024587,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,16,0.027728,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,20,0.030764,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,24,0.033084,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,32,0.038563,0
"bc81106_001_thumb.jpg","1981",1250,1249,1,48,0.061161,0.000346
"bc81106_001_thumb.jpg","1981",1250,1249,1,64,0.096304,0.009136
"bc81106_002_thumb.jpg","1981",1250,1250,1,0,0.001659,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,4,0.018038,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,8,0.019994,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,12,0.020614,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,16,0.021231,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,20,0.023298,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,24,0.024915,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,32,0.033996,0
"bc81106_002_thumb.jpg","1981",1250,1250,1,48,0.058278,0.00139
"bc81106_002_thumb.jpg","1981",1250,1250,1,64,0.113155,0.014421
"bc81106_003_thumb.jpg","1981",1250,1250,1,0,0.003411,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,4,0.020544,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,8,0.022497,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,12,0.023195,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,16,0.024321,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,20,0.027956,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,24,0.030593,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,32,0.037594,0
"bc81106_003_thumb.jpg","1981",1250,1250,1,48,0.05338,0.001008
"bc81106_003_thumb.jpg","1981",1250,1250,1,64,0.098925,0.007169
"bc81106_096_thumb.jpg","1981",1250,1250,1,0,0.00135,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,4,0.016686,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,8,0.018236,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,12,0.018963,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,16,0.019424,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,20,0.020381,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,24,0.021756,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,32,0.024433,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,48,0.037151,0
"bc81106_096_thumb.jpg","1981",1250,1250,1,64,0.059521,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,0,0.001387,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,4,0.016451,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,8,0.01822,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,12,0.018918,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,16,0.019632,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,20,0.021434,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,24,0.025636,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,32,0.033619,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,48,0.049353,0
"bc81106_097_thumb.jpg","1981",1250,1250,1,64,0.077231,0.003156
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,0,0,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,4,0,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,8,0,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,12,0,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,16,0,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,20,0,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,24,0,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,32,0.000267,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,48,0.041196,0
"bc82021_222_12n_thumb.jpg","1982",1250,1250,1,64,0.045848,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,0,0,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,4,0,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,8,0,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,12,0,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,16,0,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,20,0,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,24,0,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,32,0.000113,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,48,0.041169,0
"bc82021_223_12n_thumb.jpg","1982",1250,1250,1,64,0.050423,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,0,0.001951,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,4,0.002316,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,8,0.002327,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,12,0.00234,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,16,0.002342,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,20,0.002358,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,24,0.002369,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,32,0.002413,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,48,0.042036,0
"bc82021_252_12n_thumb.jpg","1982",1250,1250,1,64,0.05519,0.000156
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,0,0.002079,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,4,0.0024,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,8,0.0024,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,12,0.0024,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,16,0.0024,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,20,0.0024,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,24,0.0024,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,32,0.002566,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,48,0.042092,0
"bc82021_253_12n_thumb.jpg","1982",1250,1250,1,64,0.051284,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,0,0,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,4,0,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,8,0,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,12,0,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,16,0,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,20,0,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,24,0,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,32,0.000109,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,48,0.04167,0
"bc82021_254_12n_thumb.jpg","1982",1250,1250,1,64,0.052967,3.3e-05
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,0,0.001564,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,4,0.014209,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,8,0.034919,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,12,0.036338,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,16,0.036889,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,20,0.037143,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,24,0.037327,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,32,0.037852,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,48,0.041741,0
"bc82035_109_12n_thumb.jpg","1982",1250,1250,1,64,0.056888,0.003182
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,0,0.000227,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,4,0.013855,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,8,0.035366,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,12,0.036748,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,16,0.037239,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,20,0.03762,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,24,0.037924,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,32,0.0384,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,48,0.040173,0
"bc82035_113_12n_thumb.jpg","1982",1250,1250,1,64,0.047671,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,0,0.000174,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,4,0.017255,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,8,0.035761,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,12,0.036973,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,16,0.037591,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,20,0.037912,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,24,0.038156,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,32,0.038612,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,48,0.041973,0
"bc82035_114_12n_thumb.jpg","1982",1250,1250,1,64,0.049333,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,0,0.000234,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,4,0.013803,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,8,0.035415,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,12,0.036815,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,16,0.037386,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,20,0.037754,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,24,0.03804,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,32,0.03834,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,48,0.039694,0
"bc82035_115_12n_thumb.jpg","1982",1250,1250,1,64,0.045103,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,0,0.001578,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,4,0.022105,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,8,0.03476,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,12,0.036158,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,16,0.036616,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,20,0.036873,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,24,0.037025,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,32,0.037332,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,48,0.038339,0
"bc82035_158_12n_thumb.jpg","1982",1250,1250,1,64,0.042757,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,0,0.000413,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,4,0.021357,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,8,0.035262,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,12,0.036932,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,16,0.037455,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,20,0.037703,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,24,0.037903,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,32,0.038312,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,48,0.039414,0
"bc82035_159_12n_thumb.jpg","1982",1250,1250,1,64,0.044068,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,0,0.001538,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,4,0.017811,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,8,0.034783,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,12,0.03615,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,16,0.03659,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,20,0.036824,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,24,0.037041,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,32,0.037407,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,48,0.038348,0
"bc82035_160_12n_thumb.jpg","1982",1250,1250,1,64,0.043519,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,0,0.001724,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,4,0.018762,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,8,0.03463,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,12,0.036136,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,16,0.036531,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,20,0.036734,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,24,0.036944,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,32,0.037283,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,48,0.037791,0
"bc82035_161_12n_thumb.jpg","1982",1250,1250,1,64,0.03858,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,0,0,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,4,0,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,8,1.5e-05,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,12,0.003359,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,16,0.018207,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,20,0.049381,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,24,0.055924,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,32,0.05745,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,48,0.058452,0
"bc88011_200_12n_thumb.jpg","1988",1250,1250,1,64,0.05934,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,0,0.000512,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,4,0.048746,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,8,0.051091,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,12,0.051964,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,16,0.05228,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,20,0.052502,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,24,0.052736,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,32,0.053165,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,48,0.053981,0
"bc88029_198_12n_thumb.jpg","1988",1250,1250,1,64,0.054939,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,0,0.000506,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,4,0.0497,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,8,0.052207,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,12,0.0529,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,16,0.053244,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,20,0.053468,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,24,0.053672,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,32,0.054081,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,48,0.054739,0
"bc88029_227_12n_thumb.jpg","1988",1250,1250,1,64,0.055184,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,0,0.000182,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,4,0.047994,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,8,0.050548,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,12,0.051351,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,16,0.051656,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,20,0.051955,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,24,0.052162,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,32,0.052611,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,48,0.053364,0
"bc88029_228_12n_thumb.jpg","1988",1250,1250,1,64,0.054141,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,0,0.000536,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,4,0.048647,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,8,0.051194,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,12,0.051893,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,16,0.052207,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,20,0.052458,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,24,0.052729,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,32,0.053136,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,48,0.053951,0
"bc88029_229_12n_thumb.jpg","1988",1250,1250,1,64,0.054648,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,0,0.000196,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,4,0.049501,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,8,0.052062,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,12,0.052894,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,16,0.053249,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,20,0.053504,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,24,0.053684,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,32,0.054035,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,48,0.054563,0
"bc88030_049_12n_thumb.jpg","1988",1250,1250,1,64,0.05515,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,0,0.000525,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,4,0.048675,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,8,0.051261,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,12,0.052138,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,16,0.052548,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,20,0.052804,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,24,0.053016,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,32,0.053502,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,48,0.054241,0
"bc88030_050_12n_thumb.jpg","1988",1250,1250,1,64,0.054886,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,0,0.000248,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,4,0.048289,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,8,0.050619,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,12,0.051423,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,16,0.05174,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,20,0.051948,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,24,0.052174,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,32,0.052559,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,48,0.053341,0
"bc88030_051_12n_thumb.jpg","1988",1250,1250,1,64,0.054464,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,0,0.000239,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,4,0.028526,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,8,0.034752,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,12,0.036131,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,16,0.036587,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,20,0.036856,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,24,0.037078,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,32,0.037466,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,48,0.038179,0
"bcc837_146_12n_thumb.jpg","1988",1250,1250,3,64,0.039339,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,0,0.017887,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,4,0.03218,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,8,0.036608,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,12,0.037819,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,16,0.038286,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,20,0.038555,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,24,0.038812,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,32,0.03926,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,48,0.040065,0
"bcc839_185_12n.tif.thmb.jpg","1988",1250,1250,3,64,0.04093,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,0,0.01792,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,4,0.03191,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,8,0.036243,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,12,0.037335,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,16,0.03778,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,20,0.038044,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,24,0.038247,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,32,0.038529,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,48,0.039436,0
"bcc839_186_12n.tif.thmb.jpg","1988",1250,1250,3,64,0.040196,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,0,0.018008,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,4,0.03174,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,8,0.036244,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,12,0.037401,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,16,0.037898,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,20,0.038158,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,24,0.038461,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,32,0.038777,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,48,0.039584,0
"bcc839_187_12n.tif.thmb.jpg","1988",1250,1250,3,64,0.040361,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,0,0.017978,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,4,0.031531,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,8,0.036037,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,12,0.037386,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,16,0.037793,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,20,0.03804,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,24,0.038217,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,32,0.038579,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,48,0.039373,0
"bcc839_188_12n.tif.thmb.jpg","1988",1250,1250,3,64,0.040243,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,0,0.000877,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,4,0.028444,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,8,0.034573,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,12,0.036927,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,16,0.03773,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,20,0.038124,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,24,0.03842,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,32,0.039032,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,48,0.041625,0
"bcc839_193_12n.tif.thmb.jpg","1988",1250,1250,3,64,0.051142,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,0,0.002781,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,4,0.027934,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,8,0.034409,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,12,0.036929,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,16,0.037692,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,20,0.038052,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,24,0.038427,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,32,0.039153,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,48,0.050638,0
"bcc839_194_12n.tif.thmb.jpg","1988",1250,1250,3,64,0.064476,0.001729
