airp_id,arm,mech,dir,cut_u,share_removed,dem_coverage,footprint_terrain,height_source,height_agl,area,covered_n,covered_mean,covered_sd,covered_range,covered_grad,covered_planar,lost_elev
248413,native,extent_crop,SE,0.65,0.929957,0.077443,dem_agl,reported,6598.258,97191487,8159,1328.74,38.723,171.39,0.0246308,1353.31,1385.236
248413,native,extent_crop,SE,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,extent_crop,SE,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,extent_crop,SW,0.05,0.01151,0.966119,dem_agl,reported,6549.318,95755053,100273,1377.643,84.483,413.5,0.0185776,1378.275,1317.903
248413,native,extent_crop,SW,0.12,0.0663,0.898481,dem_agl,reported,6548.112,95719792,93208,1378.858,83.326,413.5,0.0182479,1381.351,1356.989
248413,native,extent_crop,SW,0.22,0.222819,0.735407,dem_agl,reported,6545.956,95656793,76235,1381.013,84.762,374.91,0.0212037,1392.869,1368.682
248413,native,extent_crop,SW,0.35,0.490478,0.487539,dem_agl,reported,6544.753,95621634,50511,1382.167,90.314,374.91,0.0330105,1432.6,1373.832
248413,native,extent_crop,SW,0.5,0.750501,0.246831,dem_agl,reported,6559.502,96053076,25698,1367.391,65.785,297.04,0.0442708,1512.542,1383.327
248413,native,extent_crop,SW,0.65,0.930904,0.077013,dem_agl,reported,6612.508,97611720,8151,1314.479,38.954,193.65,0.0279937,1393.028,1386.135
248413,native,extent_crop,SW,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,extent_crop,SW,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,extent_crop,W,0.05,0.005764,0.978366,dem_agl,reported,6549.018,95746298,101546,1377.943,84.071,413.5,0.0179628,1377.339,1215.667
248413,native,extent_crop,W,0.12,0.033201,0.944864,dem_agl,reported,6545.223,95635355,97951,1381.75,82.829,413.5,0.0173063,1379.804,1264.327
248413,native,extent_crop,W,0.22,0.111592,0.862909,dem_agl,reported,6539.911,95480198,89302,1387.068,83.535,374.91,0.0176169,1381.999,1309.994
248413,native,extent_crop,W,0.35,0.280063,0.702214,dem_agl,reported,6527.592,95120818,72406,1399.391,85.743,374.91,0.0185551,1388.105,1326.591
248413,native,extent_crop,W,0.5,0.499948,0.497037,dem_agl,reported,6504.704,94454945,50890,1422.24,81.174,372.88,0.0198958,1448.117,1335.069
248413,native,extent_crop,W,0.65,0.719834,0.290641,dem_agl,reported,6513.446,94708994,29852,1413.529,90.948,354.85,0.0342491,1494.207,1366.933
248413,native,extent_crop,W,0.8,0.907734,0.110495,dem_agl,reported,6564.46,96198334,11528,1362.547,84.002,341.1,0.0590782,1581.131,1383.082
248413,native,extent_crop,W,0.92,0.985237,0.025463,dem_agl,reported,6635.414,98289161,2706,1291.508,25.672,128.45,0.0300834,1399.295,1382.648
248413,native,na_mask,E,0.05,0.005767,0.979275,dem_agl,reported,6549.705,95766375,101659,1377.255,85.064,425.04,0.0191821,1378.052,1275.698
248413,native,na_mask,E,0.12,0.033216,0.945992,dem_agl,reported,6547.734,95708759,98135,1379.229,85.5,425.04,0.0213874,1383.099,1310.561
248413,native,na_mask,E,0.22,0.111642,0.863958,dem_agl,reported,6550.317,95784270,89685,1376.618,84.592,425.04,0.0241123,1390.175,1375.351
248413,native,na_mask,E,0.35,0.280166,0.702284,dem_agl,reported,6566.121,96247046,73250,1360.795,77.74,412.72,0.0256873,1395.25,1417.92
248413,native,na_mask,E,0.5,0.500052,0.497066,dem_agl,reported,6596.53,97140587,52346,1330.42,61.471,343.4,0.0185002,1372.21,1427.313
248413,native,na_mask,E,0.65,0.719937,0.293692,dem_agl,reported,6607.728,97470646,31047,1319.197,50.949,274.05,0.016417,1373.457,1402.495
248413,native,na_mask,E,0.8,0.907775,0.113771,dem_agl,reported,6632.06,98189829,12133,1294.876,53.059,246.37,0.0431545,1485.834,1389.512
248413,native,na_mask,E,0.92,0.985244,0.028216,dem_agl,reported,6674.323,99445236,3028,1252.611,40.126,162.55,0.0549954,1548.808,1383.351
248413,native,na_mask,N,0.05,0.005747,0.979294,dem_agl,reported,6549.564,95762242,101656,1377.402,84.898,425.04,0.0182642,1376.286,1273.206
248413,native,na_mask,N,0.12,0.033101,0.946078,dem_agl,reported,6546.561,95674457,98114,1380.409,84.548,425.04,0.0182254,1376.622,1291.819
248413,native,na_mask,N,0.22,0.111257,0.864692,dem_agl,reported,6540.674,95502466,89504,1386.289,84.572,425.04,0.017829,1377.669,1306.41
248413,native,na_mask,N,0.35,0.279489,0.704119,dem_agl,reported,6529.192,95167450,72627,1397.764,85.726,425.04,0.0195702,1389.382,1326.22
248413,native,na_mask,N,0.5,0.500003,0.497809,dem_agl,reported,6518.263,94849141,51185,1408.683,90.933,425.04,0.0291949,1437.502,1348.687
248413,native,na_mask,N,0.65,0.720527,0.290955,dem_agl,reported,6528.639,95151342,30019,1398.344,86.856,404.85,0.032679,1420.656,1373.221
248413,native,na_mask,N,0.8,0.90806,0.107776,dem_agl,reported,6500.097,94321194,11051,1426.739,63.495,321.45,0.0357356,1471.211,1375.816
248413,native,na_mask,N,0.92,0.98529,0.023925,dem_agl,reported,6509.572,94596374,2465,1417.32,38.311,175.17,0.0917226,1841.838,1380.631
248413,native,na_mask,NE,0.05,0.011513,0.967512,dem_agl,reported,6548.375,95727483,100396,1378.595,84.712,425.04,0.0190676,1378.269,1274.452
248413,native,na_mask,NE,0.12,0.066317,0.901179,dem_agl,reported,6543.073,95572551,93353,1383.91,84.617,425.04,0.021164,1384.179,1301.191
248413,native,na_mask,NE,0.22,0.222878,0.739554,dem_agl,reported,6538.421,95436689,76483,1388.532,83.494,425.04,0.023901,1399.333,1341.28
248413,native,na_mask,NE,0.35,0.49056,0.490296,dem_agl,reported,6551.3,95813039,50897,1375.598,79.71,412.72,0.0310664,1429.732,1380.322
248413,native,na_mask,NE,0.5,0.750555,0.249002,dem_agl,reported,6585.854,96826406,26133,1341.049,67.279,342.87,0.0356443,1454.913,1392.414
248413,native,na_mask,NE,0.65,0.930942,0.078902,dem_agl,reported,6641.484,98469070,8441,1285.27,50.158,217.29,0.0572245,1540.284,1387.549
248413,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,NW,0.05,0.011511,0.96779,dem_agl,reported,6547.789,95710348,100408,1379.187,83.729,413.5,0.0178449,1377.446,1243.762
248413,native,na_mask,NW,0.12,0.066302,0.900423,dem_agl,reported,6540.438,95495582,93213,1386.551,81.622,413.5,0.0170082,1380.42,1277.934
248413,native,na_mask,NW,0.22,0.222804,0.739415,dem_agl,reported,6526.372,95085265,76217,1400.623,80.333,366.24,0.0167236,1383.829,1308.21
248413,native,na_mask,NW,0.35,0.489508,0.492935,dem_agl,reported,6494.297,94152949,50314,1432.7,72.361,347.78,0.0136428,1404.207,1326.137
248413,native,na_mask,NW,0.5,0.749448,0.250442,dem_agl,reported,6450.866,92897854,25222,1476.114,55.174,271.97,0.0148743,1503.653,1348.41
248413,native,na_mask,NW,0.65,0.9299,0.07694,dem_agl,reported,6443.757,92693203,7729,1483.224,38.395,206.63,0.0277923,1425.083,1373.67
248413,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,S,0.05,0.005746,0.97929,dem_agl,reported,6551.152,95808689,101703,1375.795,85.626,425.04,0.0189526,1376.978,1416.2
248413,native,na_mask,S,0.12,0.033099,0.945838,dem_agl,reported,6553.756,95884881,98296,1373.179,85.648,425.04,0.0191383,1377.296,1448.106
248413,native,na_mask,S,0.22,0.111248,0.863857,dem_agl,reported,6557.412,95991876,89861,1369.523,85.61,425.04,0.0197786,1380.255,1426.802
248413,native,na_mask,S,0.35,0.279473,0.702787,dem_agl,reported,6559.982,96067148,73166,1366.942,82.787,408.72,0.0233639,1396.509,1401.899
248413,native,na_mask,S,0.5,0.499997,0.496653,dem_agl,reported,6583.108,96745686,52086,1343.841,64.421,300.24,0.0197954,1389.592,1413.668
248413,native,na_mask,S,0.65,0.720511,0.292138,dem_agl,reported,6603.187,97336744,30837,1323.801,55.964,262.34,0.0187784,1386.372,1402.473
248413,native,na_mask,S,0.8,0.908052,0.112307,dem_agl,reported,6621.068,97864604,11908,1305.92,50.266,231.19,0.0218363,1400.369,1389.075
248413,native,na_mask,S,0.92,0.985288,0.026612,dem_agl,reported,6651.207,98757602,2874,1275.623,27.215,117.8,0.0517556,1507.508,1382.63
248413,native,na_mask,SE,0.05,0.011513,0.967539,dem_agl,reported,6549.983,95774514,100439,1376.972,85.473,425.04,0.0197612,1378.971,1348.974
248413,native,na_mask,SE,0.12,0.066314,0.900776,dem_agl,reported,6550.614,95792952,93511,1376.333,86.064,425.04,0.0223071,1384.77,1380.593
248413,native,na_mask,SE,0.22,0.222842,0.738244,dem_agl,reported,6557.488,95994108,76772,1369.438,85.319,425.04,0.0264616,1397.473,1400.995
248413,native,na_mask,SE,0.35,0.489539,0.490308,dem_agl,reported,6568.774,96324825,51175,1358.166,77.423,396.4,0.0314589,1424.211,1399.661
248413,native,na_mask,SE,0.5,0.749496,0.249789,dem_agl,reported,6606.733,97441295,26387,1320.259,53.209,293.26,0.0158617,1363.088,1400.878
248413,native,na_mask,SE,0.65,0.929957,0.079636,dem_agl,reported,6598.543,97199865,8391,1328.456,38.685,171.75,0.0243567,1349.925,1385.236
248413,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,SW,0.05,0.01151,0.967807,dem_agl,reported,6549.395,95757312,100453,1377.567,84.508,413.5,0.0185669,1378.156,1317.903
248413,native,na_mask,SW,0.12,0.0663,0.900055,dem_agl,reported,6547.966,95715544,93368,1378.999,83.346,413.5,0.0182579,1381.362,1356.989
248413,native,na_mask,SW,0.22,0.222819,0.737711,dem_agl,reported,6545.908,95655390,76473,1381.061,84.723,374.91,0.0210878,1392.486,1368.682
248413,native,na_mask,SW,0.35,0.490478,0.489625,dem_agl,reported,6544.423,95611994,50720,1382.497,90.375,374.91,0.0328786,1432.131,1373.832
248413,native,na_mask,SW,0.5,0.750501,0.248558,dem_agl,reported,6558.866,96034465,25873,1368.025,66.127,298.22,0.0444645,1513.278,1383.327
248413,native,na_mask,SW,0.65,0.930904,0.078347,dem_agl,reported,6612.462,97610371,8292,1314.525,38.753,193.65,0.0277411,1394.891,1386.135
248413,native,na_mask,SW,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,SW,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1381.284
248413,native,na_mask,W,0.05,0.005764,0.979553,dem_agl,reported,6549.12,95749259,101670,1377.841,84.106,413.5,0.0179632,1377.242,1215.667
248413,native,na_mask,W,0.12,0.033201,0.945212,dem_agl,reported,6545.218,95635200,97987,1381.756,82.815,413.5,0.0172834,1379.773,1264.327
248413,native,na_mask,W,0.22,0.111592,0.863257,dem_agl,reported,6539.908,95480091,89338,1387.071,83.519,374.91,0.0175905,1381.964,1309.994
248413,native,na_mask,W,0.35,0.280063,0.702544,dem_agl,reported,6527.594,95120870,72440,1399.389,85.724,374.91,0.0185178,1388.066,1326.591
248413,native,na_mask,W,0.5,0.499948,0.49736,dem_agl,reported,6504.722,94455467,50923,1422.222,81.152,372.88,0.0198539,1448.067,1335.069
248413,native,na_mask,W,0.65,0.719834,0.290875,dem_agl,reported,6513.468,94709623,29876,1413.508,90.915,354.85,0.0341068,1493.854,1366.933
248413,native,na_mask,W,0.8,0.907734,0.110495,dem_agl,reported,6564.46,96198334,11528,1362.547,84.002,341.1,0.0590782,1581.131,1383.082
248413,native,na_mask,W,0.92,0.985237,0.026643,dem_agl,reported,6634.379,98258511,2831,1292.55,26.587,132.02,0.0311431,1410.124,1382.648
260176,native,na_mask,E,0.05,0.005936,0.993418,dem_agl,reported,4662.914,12214271,12828,671.085,11.885,68.55,0.00483209,671.1,690.6
260176,native,na_mask,E,0.12,0.034191,0.962298,dem_agl,reported,4663.499,12217339,12429,670.5,11.594,67.87,0.00462403,670.519,689.226
260176,native,na_mask,E,0.22,0.11492,0.885338,dem_agl,reported,4665.064,12225539,11442,668.936,10.617,64.82,0.00529344,668.382,688.591
260176,native,na_mask,E,0.35,0.285272,0.719301,dem_agl,reported,4666.285,12231941,9300,667.713,9.98,64.82,0.00833962,664.729,679.505
260176,native,na_mask,E,0.5,0.500022,0.508826,dem_agl,reported,4663.289,12216236,6572,670.711,6.851,51.03,0.00621563,670.695,671.449
260176,native,na_mask,E,0.65,0.714773,0.298126,dem_agl,reported,4662.813,12213741,3849,671.184,5.654,37.49,0.00526831,669.971,671.013
260176,native,na_mask,E,0.8,0.905045,0.106401,dem_agl,reported,4660.993,12204211,1373,673.007,4.67,31.93,0.0117723,653.763,670.853
260176,native,na_mask,E,0.92,0.984807,0.019574,dem_agl,reported,4655.178,12173780,252,678.822,6.509,25.81,0.0682081,547.199,670.925
260176,native,na_mask,N,0.05,0.005926,0.993185,dem_agl,reported,4662.726,12213286,12824,671.273,11.949,68.55,0.00488836,671.203,661.015
260176,native,na_mask,N,0.12,0.034132,0.96189,dem_agl,reported,4662.374,12211444,12417,671.625,11.955,68.55,0.00475731,671.283,660.572
260176,native,na_mask,N,0.22,0.114721,0.884782,dem_agl,reported,4661.406,12206373,11418,672.593,11.635,62.96,0.00412207,671.899,660.726
260176,native,na_mask,N,0.35,0.284983,0.71845,dem_agl,reported,4660.5,12201629,9268,673.5,11.341,61.45,0.00300981,672.666,665.453
260176,native,na_mask,N,0.5,0.500001,0.507251,dem_agl,reported,4659.619,12197016,6541,674.381,10.183,56.24,0.000811153,674.097,667.958
260176,native,na_mask,N,0.65,0.715023,0.295975,dem_agl,reported,4659.101,12194302,3816,674.899,10.12,49.26,0.00140991,675.004,669.639
260176,native,na_mask,N,0.8,0.905193,0.104851,dem_agl,reported,4660.664,12202489,1352,673.339,11.161,42.67,0.0295526,635.638,670.848
260176,native,na_mask,N,0.92,0.984831,0.01875,dem_agl,reported,4652.49,12159721,241,681.51,5.416,26.63,0.0326566,629.505,670.859
260176,native,na_mask,NE,0.05,0.011862,0.986759,dem_agl,reported,4662.844,12213905,12742,671.155,11.894,68.55,0.00483202,671.1,675.513
260176,native,na_mask,NE,0.12,0.068323,0.924203,dem_agl,reported,4663.086,12215171,11937,670.914,11.622,67.87,0.00453552,670.576,674.83
260176,native,na_mask,NE,0.22,0.229311,0.77057,dem_agl,reported,4663.8,12218913,9955,670.2,10.349,59.23,0.00500071,668.58,674.616
260176,native,na_mask,NE,0.35,0.496446,0.509173,dem_agl,reported,4663.873,12219299,6578,670.127,9.914,57.72,0.0101951,662.812,672.113
260176,native,na_mask,NE,0.5,0.750237,0.257877,dem_agl,reported,4658.11,12189118,3323,675.89,4.534,31.1,0.00764075,670.608,669.472
260176,native,na_mask,NE,0.65,0.926207,0.081276,dem_agl,reported,4656.979,12183197,1047,677.021,4.127,25.93,0.00683027,669.88,670.594
260176,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,NW,0.05,0.01186,0.98521,dem_agl,reported,4662.839,12213881,12723,671.161,11.921,68.55,0.00499103,671.06,672.441
260176,native,na_mask,NW,0.12,0.068316,0.924876,dem_agl,reported,4662.55,12212367,11940,671.447,12.102,68.55,0.00510702,670.901,667.81
260176,native,na_mask,NW,0.22,0.22925,0.765148,dem_agl,reported,4661.438,12206543,9875,672.562,12.377,62.96,0.00576945,670.565,666.533
260176,native,na_mask,NW,0.35,0.495999,0.504651,dem_agl,reported,4660.447,12201349,6510,673.553,13.185,61.45,0.00825943,668.392,668.705
260176,native,na_mask,NW,0.5,0.749764,0.254243,dem_agl,reported,4661.103,12204784,3281,672.897,13.485,56.24,0.0168792,659.981,670.542
260176,native,na_mask,NW,0.65,0.925764,0.078727,dem_agl,reported,4656.877,12182666,1014,677.123,10.401,37.06,0.0130535,685.373,670.564
260176,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,S,0.05,0.005925,0.992334,dem_agl,reported,4662.888,12214137,12814,671.111,11.928,68.55,0.0048597,671.188,684.816
260176,native,na_mask,S,0.12,0.034131,0.963766,dem_agl,reported,4663.01,12214777,12447,670.991,11.969,68.55,0.00518633,671.347,675.876
260176,native,na_mask,S,0.22,0.114717,0.881078,dem_agl,reported,4663.102,12215256,11379,670.9,12.03,68.55,0.00675008,672.225,672.995
260176,native,na_mask,S,0.35,0.284977,0.713412,dem_agl,reported,4664.266,12221354,9218,669.734,12.273,68.55,0.00757959,672.628,674.581
260176,native,na_mask,S,0.5,0.499999,0.502243,dem_agl,reported,4665.975,12230316,6494,668.025,12.703,67.87,0.00839015,673.046,674.141
260176,native,na_mask,S,0.65,0.715017,0.291177,dem_agl,reported,4668.491,12243508,3768,665.51,11.556,66.01,0.00916888,675.182,673.283
260176,native,na_mask,S,0.8,0.905189,0.102212,dem_agl,reported,4673.895,12271867,1326,660.105,7.929,47.63,0.00859765,667.197,672.184
260176,native,na_mask,S,0.92,0.98483,0.020898,dem_agl,reported,4673.31,12268798,272,660.694,3.588,20.89,0.00389211,656.982,671.177
260176,native,na_mask,SE,0.05,0.011861,0.985908,dem_agl,reported,4663.01,12214773,12732,670.991,11.871,68.55,0.00479808,671.085,687.83
260176,native,na_mask,SE,0.12,0.068322,0.926227,dem_agl,reported,4663.748,12218641,11965,670.252,11.594,67.87,0.00485962,670.647,682.318
260176,native,na_mask,SE,0.22,0.229267,0.76694,dem_agl,reported,4665.756,12229164,9915,668.244,10.388,64.82,0.00583932,669.153,680.878
260176,native,na_mask,SE,0.35,0.496014,0.505175,dem_agl,reported,4668.996,12246154,6540,665.004,8.646,58.8,0.00790814,663.571,677.075
260176,native,na_mask,SE,0.5,0.749786,0.255737,dem_agl,reported,4668.515,12243631,3310,665.485,4.276,36.83,0.00562927,666.896,672.881
260176,native,na_mask,SE,0.65,0.925789,0.080887,dem_agl,reported,4668.884,12245570,1047,665.116,2.821,15.21,0.00542523,667.524,671.498
260176,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,SW,0.05,0.01186,0.984359,dem_agl,reported,4663.005,12214750,12712,670.996,11.898,68.55,0.00495786,671.043,684.736
260176,native,na_mask,SW,0.12,0.068315,0.926758,dem_agl,reported,4663.214,12215844,11970,670.786,12.106,68.55,0.00546144,670.966,675.573
260176,native,na_mask,SW,0.22,0.229284,0.761381,dem_agl,reported,4663.39,12216765,9834,670.61,12.786,68.55,0.00756289,670.864,672.703
260176,native,na_mask,SW,0.35,0.496411,0.500116,dem_agl,reported,4664.038,12220160,6461,669.962,14.349,68.55,0.0116754,666.825,672.265
260176,native,na_mask,SW,0.5,0.750214,0.251219,dem_agl,reported,4663.471,12217188,3244,670.528,17.086,67.87,0.0218943,654.412,671.253
260176,native,na_mask,SW,0.65,0.926191,0.07718,dem_agl,reported,4659.05,12194035,995,674.95,15.524,63.92,0.030887,653.252,670.731
260176,native,na_mask,SW,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,SW,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,671.035
260176,native,na_mask,W,0.05,0.005935,0.991869,dem_agl,reported,4662.909,12214248,12809,671.091,11.912,68.55,0.00499049,671.061,684.661
260176,native,na_mask,W,0.12,0.034184,0.962834,dem_agl,reported,4662.984,12214638,12434,671.017,12.075,68.55,0.00519542,670.839,675.242
260176,native,na_mask,W,0.22,0.114896,0.879452,dem_agl,reported,4663.011,12214778,11357,670.992,12.601,68.55,0.00594804,670.109,672.425
260176,native,na_mask,W,0.35,0.285227,0.711244,dem_agl,reported,4662.807,12213709,9184,671.192,13.699,68.55,0.0092148,666.973,671.092
260176,native,na_mask,W,0.5,0.499978,0.500658,dem_agl,reported,4662.315,12211136,6463,671.685,15.416,68.55,0.0203723,654.691,670.62
260176,native,na_mask,W,0.65,0.714728,0.289468,dem_agl,reported,4654.461,12170025,3724,679.539,12.519,66.46,0.0250799,649.649,667.646
260176,native,na_mask,W,0.8,0.905025,0.099758,dem_agl,reported,4644.63,12118671,1279,689.367,4.85,24.6,0.00345492,684.75,669.087
260176,native,na_mask,W,0.92,0.984804,0.019588,dem_agl,reported,4645.229,12121796,251,688.771,3.307,12.17,0.00966004,689.912,670.771
271750,native,na_mask,E,0.05,0.006581,0.860703,dem_agl,reported,3854.991,8348329,8042,714.808,201.212,885.12,0.0800365,717.557,651.462
271750,native,na_mask,E,0.12,0.037907,0.809534,dem_agl,reported,3854.236,8345057,7572,715.914,205.415,885.12,0.0967438,726.355,621.753
271750,native,na_mask,E,0.22,0.127409,0.725743,dem_agl,reported,3859.039,8365869,6792,711.657,209.437,885.12,0.118795,740.033,640.669
271750,native,na_mask,E,0.35,0.298682,0.595664,dem_agl,reported,3871.644,8420612,5604,699.468,210.331,885.87,0.162267,769.211,681.123
271750,native,na_mask,E,0.5,0.500013,0.449283,dem_agl,reported,3902.594,8555780,4282,668.693,190.868,786.19,0.190736,788.172,696.68
271750,native,na_mask,E,0.65,0.701343,0.295706,dem_agl,reported,3946.045,8747355,2865,625.269,152.035,697.79,0.206694,792.233,691.183
271750,native,na_mask,E,0.8,0.894719,0.1613,dem_agl,reported,3981.61,8905744,1583,589.761,112.893,495.91,0.249593,843.169,672.645
271750,native,na_mask,E,0.92,0.983155,0.054237,dem_agl,reported,4010.329,9034682,552,560.503,81.032,294.93,0.264536,832.78,664.242
